# Heatmap data
#
# Values given are log2 reads per million
#
# 525 genes shown
#
"name","gene","product","cluster hierarchy","WT.t0.rep1","WT.t0.rep2","WT.t5.rep1","WT.t5.rep2","WT.t10.rep1","WT.t10.rep2","WT.t20.rep1","WT.t20.rep2","RNA1.1.t0.rep1","RNA1.1.t0.rep2","RNA1.1.t5.rep1","RNA1.1.t5.rep2","RNA1.1.t10.rep1","RNA1.1.t10.rep2","RNA1.1.t20.rep1","RNA1.1.t20.rep2"
"YJR061W","URA8","Minor CTP synthase isozyme (see also URA7), catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines  involved in phospholipid biosynthesis","1 0 0 1 0 ",4.36037459057881,3.95708463638058,4.47538984932071,4.60552089857715,3.27308827805726,2.9721106563838,4.71398838656089,3.84152625147141,3.09240914966689,2.65256592523317,4.44816935473539,4.56398887719991,4.6811394861419,5.71556913315167,6.78749298549928,6.23252950402446
"YFL034C-B","YGL101W","Putative protein of unknown function  non-essential gene with similarity to YBR242W  interacts with the DNA helicase Hpr5p","1 0 0 1 1 0 0 0 ",5.9868256072355,6.08027468165919,5.65249767514703,6.10194076417456,5.43244571101168,4.99964115224599,6.537521341751,5.88903878226981,5.89493801157676,5.94094464703206,7.05676979860848,7.09759218701586,7.05089542910454,7.65645263731442,9.39091660205634,9.23580829868164
"YCR020C","YCL049C","Protein of unknown function  localizes to membrane fraction  YCL049C is not an essential gene","1 0 0 1 1 0 0 1 ",4.17711818329169,3.48372742118364,3.43923461552825,3.51242195815378,3.56864046503031,3.29659678758215,3.92001929881618,3.38831450213895,3.65886165556307,2.95944724969486,4.44816935473539,4.62092394831827,5.7494549235062,5.13507749745642,6.76519173402216,7.06205597021012
"YPL253C","CHL1","Probable DNA helicase involved in sister-chromatid cohesion and genome integrity  interacts with ECO1 and CTF18  mutants are defective in silencing, rDNA recombination, aging and the heat shock response  FANCJ-like helicase family member","1 0 0 1 1 0 1 0 ",4.12742089846176,4.38966126799711,3.65541582797668,3.05871126994827,3.56864046503031,3.97849726288362,3.92001929881618,3.68776779897146,4.60580590902119,4.42559730961946,5.51920827377506,4.94460847320158,6.58512579954433,6.82621602747377,7.99152781977149,8.12777662628881
"YPL252C","TAE2","Protein of unknown function, involved in protein translation  may interact with ribosomes, based on co-purification experiments  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm","1 0 0 1 1 0 1 1 0 ",6.38598621286361,5.99685915175574,5.2489152798389,5.84800919524019,4.51439637865769,4.72522409438223,5.96936978945785,5.88903878226981,7.00066007716521,6.64650608430129,7.02909344151876,7.0875274820884,7.90410997242222,7.83203477848768,9.63796655745922,9.47299403879802
"YDR195W","YDR370C","Putative protein of unknown function","1 0 0 1 1 0 1 1 1 ",5.62438501814886,4.91613737303508,4.47538984932071,4.53061658160108,3.75631914057631,4.63617368268306,4.96265536363721,4.46367888158373,5.6306436130866,5.25484637500906,6.29916999898745,6.30154586273541,5.95976566670807,6.71108436997934,7.79640029746418,8.13716439910673
"YOL091W","LSC1","Alpha subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate  phosphorylated","1 0 0 1 1 1 0 ",2.54574386199817,2.38224508085432,2.48198006749194,2.21324271528747,0.511092930488535,1.95925199461415,2.01039594540865,2.49571867945497,1.94176948797677,1.0804466360512,3.69764722749751,4.8285460166832,3.53396390826313,4.79080189707485,4.24531957787576,5.20346215590824
"YNL179C","RPL16B","N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA  has similarity to Rpl16Ap, E. coli L13 and rat L13a ribosomal proteins  transcriptionally regulated by Rap1p","1 0 0 1 1 1 1 0 ",2.54574386199817,2.52519319665085,2.69228818817556,3.79441102460351,0.981557802073793,1.80437578958793,2.21600463057349,2.72383264472435,3.27814078003297,3.30229515880707,4.1726737490781,4.94460847320158,6.02356722379667,5.32604762423474,4.86456648942159,5.33980413381524
"YOL079W","MRPL23","Mitochondrial ribosomal protein of the large subunit","1 0 0 1 1 1 1 1 0 ",1.11358541042994,-0.202196099433728,1.56384937795021,0.639603282861919,-1.61619152264643,-1.61619152264643,1.48268499093368,0.828176550917851,0.583087842847711,0.287404967259125,5.25822468277411,4.75414487165595,7.42622913149379,6.15378306080213,4.86456648942159,4.88472349842961
"YOR365C","RPS7A","Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Bp  interacts with Kti11p  deletion causes hypersensitivity to zymocin  has similarity to rat S7 and Xenopus S8 ribosomal proteins","1 0 0 1 1 1 1 1 1 ",0.633462268027876,2.04523753619124,1.56384937795021,2.00766600520464,0.511092930488535,0.160715747211683,1.12271353507678,1.89055017161624,1.41679049473556,1.43874833602908,5.2097390250789,5.0928481406437,6.14328262208692,5.87688752398873,4.36878120479203,5.57902341161052
"YLR341W","REH1","Cytoplasmic 60S subunit biogenesis factor, associates with pre-60S particles  similar to Rei1p and shares partially redundant function in cytoplasmic 60S subunit maturation  contains dispersed C2H2 zinc finger domains","1 0 1 0 0 0 0 0 0 ",0.633462268027876,0.498003032684656,-1.61619152264643,-0.0861274210875905,-0.191553296238825,-1.61619152264643,0.64195246733316,-0.305294623812149,-1.61619152264643,-0.679739543826924,4.60636291678855,3.7202872800651,5.95976566670807,6.40728628177049,5.29644542940918,5.52283361436761
"YDR256C","YDR003W-A","Putative protein of unknown function  identified by expression profiling and mass spectrometry","1 0 1 0 0 0 0 0 1 ",4.12742089846176,4.86328616266329,3.31764244317142,3.72891103341051,3.63395067387808,3.86550575261706,3.85996982402904,3.68776779897146,3.90442671292506,4.11410878824583,7.54118635675423,7.34576895550193,8.90312732861898,8.69910523441129,8.53031655201134,8.54239344623625
"YKL033W","GAP1","General amino acid permease  Gap1p senses the presence of amino acid substrates to regulate localization to the plasma membrane when needed","1 0 1 0 0 0 0 1 0 0 ",2.68966487713117,3.08264468961982,2.23569541555197,2.21324271528747,3.27308827805726,3.1107774862114,2.950778221094,3.00997403842725,2.48531105812608,3.54267059587825,5.05366428112167,5.03117209982733,6.58512579954433,6.3201699338783,6.32134460607745,6.87272657609953
"YFR032C","RPL1B","N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl1Ap and has similarity to E. coli L1 and rat L10a ribosomal proteins  rpl1a rpl1b double null mutation is lethal","1 0 1 0 0 0 0 1 0 1 ",4.80171092615359,4.53191141554823,4.00966247823526,4.13504797278807,3.97372800386081,3.90416124818294,4.03310305791824,3.98046439118122,4.20867133047772,4.40544600922504,6.59179993286536,7.14688868330616,8.10916824420469,8.33809098845255,9.3123460216337,9.84076217640004
"YBR119W","SDS24","One of two S. cerevisiae homologs (Sds23p and Sds24p) of the S. pombe Sds23 protein, which is implicated in APC/cyclosome regulation  involved in cell separation during budding  may play an indirect role in fluid-phase endocytosis","1 0 1 0 0 0 0 1 1 0 0 ",4.12742089846176,4.56538558106955,4.58485322678844,4.95971578696921,4.93295312230353,4.88835862686855,4.28221583952658,4.36566583649348,3.84684188808979,4.55928581693115,6.55345764148772,6.49670826052791,7.79864898827487,7.87086886367222,8.63240991291028,8.4014791925694
"YBR008C","UBP13","Putative ubiquitin carboxyl-terminal hydrolase, ubiquitin-specific protease that cleaves ubiquitin-protein fusions","1 0 1 0 0 0 0 1 1 0 1 0 ",3.34012058379847,4.05459885433614,4.15874098934427,4.32434113286832,4.16262408336557,4.14913014519063,4.08648580678004,4.02395478759164,4.20867133047772,3.57910945911814,6.38900557841428,6.39428233118841,8.23578202588071,7.86318522270164,7.60876184319608,7.88192902311632
"YPL242C","SWI1","Subunit of the SWI/SNF chromatin remodeling complex, which regulates transcription by remodeling chromosomes  required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2  can form the prion [SWI+]","1 0 1 0 0 0 0 1 1 0 1 1 ",7.10366598048665,7.08835298791892,7.29703272392308,7.25793133741808,7.21074746445436,6.68431903729449,7.46616298305114,6.74264233155328,7.02682540307682,6.91589778506933,9.57561630729458,9.4337514445474,10.8960120832576,10.6521825635437,10.6800089450847,10.999505775033
"YDR227W","ATO3","Plasma membrane protein, regulation pattern suggests a possible role in export of ammonia from the cell  phosphorylated in mitochondria  member of the TC 9.B.33 YaaH family of putative transporters","1 0 1 0 0 0 0 1 1 1 ",4.5978535687603,4.99195223288564,4.68659368267088,4.95971578696921,4.95867320020908,3.82578594107055,5.24681244880275,4.33145707626152,4.06455433164277,4.73104519726203,6.45289175331103,6.07579016769837,9.52681418468871,8.2106753582734,9.18793069468576,8.82394045465392
"YDR356W","TSA2","Stress inducible cytoplasmic thioredoxin peroxidase  cooperates with Tsa1p in the removal of reactive oxygen, nitrogen and sulfur species using thioredoxin as hydrogen donor  deletion enhances the mutator phenotype of tsa1 mutants","1 0 1 0 0 0 1 0 0 ",3.05124456800962,3.55211214617395,3.31764244317142,4.0835722199939,3.86911504297859,3.74290701349012,3.85996982402904,3.24864776093114,2.87918342357242,3.90035867411015,5.47885944137142,5.26347694888948,7.22382518820647,6.27455622142714,5.93847779585571,5.87673664509686
"YDR065W","YDR307W","Putative protein of unknown function","1 0 1 0 0 0 1 0 1 0 ",1.11358541042994,0.967381375985138,1.05635873814858,1.76784909915782,2.90096653492291,1.20496127250505,2.01039594540865,2.06724200197243,2.32585331197186,2.34922825750319,5.15956703822175,5.1711840776148,6.58512579954433,6.69386049489482,5.6769772706758,5.73554591986708
"YHR011W","RPN2","Subunit of the 26S proteasome, substrate of the N-acetyltransferase Nat1p","1 0 1 0 0 0 1 0 1 1 ",3.50487295131415,2.04523753619124,3.18485122078109,3.97475977146272,3.50023292092169,3.04310945206327,3.06156577180904,3.5753306599507,2.62888532180839,3.46690986045824,5.4373495970982,5.38350626299787,6.62680592461237,6.4693362638378,5.8564669463475,6.33398233525564
"YJL032W","TOR1","PIK-related protein kinase and rapamycin target  subunit of TORC1, a complex that controls growth in response to nutrients by regulating translation, transcription, ribosome biogenesis, nutrient transport and autophagy  involved in meiosis","1 0 1 0 0 0 1 1 ",-0.0912033631446799,0.498003032684656,1.56384937795021,1.48006136022507,1.61989674519509,-1.61619152264643,1.48268499093368,0.370006252466128,-1.61619152264643,-0.679739543826924,5.47885944137142,5.91434907324442,6.66731562658878,6.91807767784232,7.47774690522666,7.65240604085821
"YBR099C","POA1","Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite  may have a role in regulation of tRNA splicing","1 0 1 0 0 1 0 0 ",3.50487295131415,4.145937158644,6.5158130681372,6.11481864454157,5.14942533340095,5.33286279427608,3.7973119394242,3.45338435812719,3.95980100408003,3.64933717791245,7.75901187871339,7.6897494210688,8.70333586914084,8.45516107179703,8.61380963560567,8.99890847740583
"YHR056C","PPX1","Exopolyphosphatase, hydrolyzes inorganic polyphosphate (poly P) into Pi residues  located in the cytosol, plasma membrane, and mitochondrial matrix","1 0 1 0 0 1 0 1 0 0 ",5.08814645106659,5.06398108710001,6.06519432566648,6.24937080993458,6.17605086724337,6.24656775735245,5.09878624251687,5.24817626089412,5.38981144339886,5.36329385740767,8.09559419361317,7.90275643192937,8.43662645861447,8.26416694407249,9.03322035932035,9.49506647792452
"YHR054C","AIM46","Putative protein of unknown function  the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies  null mutant displays elevated frequency of mitochondrial genome loss","1 0 1 0 0 1 0 1 0 1 ",4.80171092615359,5.17657169328993,6.27573971512073,6.21390153993179,6.4543642278976,6.59852936206957,5.29296152711048,5.43697629013838,5.46828426326521,5.25484637500906,7.74206450978079,7.99986298232106,8.57080681331071,8.20460754646661,9.1837330585783,9.48038910384146
"YFL032W/YFL031W","SUT1","Transcription factor of the Zn[II]2Cys6 family involved in sterol uptake  involved in induction of hypoxic gene expression","1 0 1 0 0 1 0 1 1 ",2.20601903775868,3.17227803608167,3.43923461552825,3.85706594396309,3.81381916775774,3.86550575261706,2.69986608077352,3.09399632256604,3.36274725011004,3.61465059571923,5.25822468277411,5.13254773268337,6.40520694379048,5.68102212771181,5.8564669463475,6.48866517657869
"YPL219W","THI21","Hydroxymethylpyrimidine phosphate kinase, involved in the last steps in thiamine biosynthesis  member of a gene family with THI20 and THI22  Thi20p also has this activity","1 0 1 0 0 1 1 0 0 ",1.76082359736017,2.04523753619124,1.56384937795021,2.39314612240801,1.85718375835201,3.4083851664322,1.77053549821419,2.49571867945497,2.98973196675459,3.01370189782432,4.67939719275177,4.94460847320158,5.7494549235062,5.78227619886748,5.09660665114595,6.04577148285648
"YHR175W","IST3","Component of the U2 snRNP, required for the first catalytic step of splicing and for spliceosomal assembly  interacts with Rds3p and is required for Mer1p-activated splicing","1 0 1 0 0 1 1 0 1 ",-1.61619152264643,0.967381375985138,-1.61619152264643,-0.0861274210875905,-0.191553296238825,0.933185652209272,-0.0841846795437047,-1.61619152264643,-0.132698463575996,0.602671211662138,4.93936735434877,4.89929766343764,5.50316667268448,5.68102212771181,5.62838482130356,5.46436634613986
"YHR177W","PRI1","Subunit of DNA primase, which is required for DNA synthesis and double-strand break repair","1 0 1 0 0 1 1 1 ",0.633462268027876,-0.202196099433728,1.05635873814858,-0.0861274210875905,0.511092930488535,1.63085133368683,1.48268499093368,-1.61619152264643,1.05934177988742,-0.679739543826924,4.44816935473539,5.38350626299787,4.1053198471631,5.96567429218398,4.77811290125124,5.05287746077118
"YPL130W","YPR022C","Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS","1 0 1 0 1 0 0 0 0 0 0 ",3.34012058379847,3.67986376541538,4.15874098934427,2.00766600520464,2.23937706682013,3.04310945206327,3.06156577180904,3.00997403842725,3.72428128867383,3.54267059587825,7.23692613679712,7.67638129617781,7.08119513613271,7.74273176952743,8.11128980091084,8.5703835487014
"YDR257C","RAD57","Protein that stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA  involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis  forms heterodimer with Rad55p","1 0 1 0 1 0 0 0 0 0 1 ",2.82052194804637,2.98707142524001,3.31764244317142,1.48006136022507,2.90096653492291,3.1107774862114,2.83077008984062,2.06724200197243,2.48531105812608,3.54267059587825,6.78619890953015,6.61353914072325,7.44964397272098,7.33954449878827,7.30300082115995,7.82497852169208
"YBL088C","YBL010C","Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles","1 0 1 0 1 0 0 0 0 1 ",4.02257545458194,4.145937158644,4.95475951496266,2.82793574260947,3.86911504297859,3.74290701349012,3.73180870752227,4.18588326699491,4.53464691626618,4.48441550441963,6.20336676536906,5.92569239506575,7.37822759004545,7.41506030197696,6.62362021846981,6.98096001459342
"YGR219W","TOM71","Mitochondrial outer membrane protein with similarity to Tom70p  probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins","1 0 1 0 1 0 0 0 1 ",1.76082359736017,1.32095788274497,1.56384937795021,-0.0861274210875905,-1.61619152264643,1.20496127250505,-1.61619152264643,0.370006252466128,2.32585331197186,1.27069230466475,4.60636291678855,4.6756971585286,5.67193831316023,5.13507749745642,5.93847779585571,5.78416107539719
"YPL241C","VTC3","Subunit of the vacuolar transporter chaperone (VTC) complex involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion","1 0 1 0 1 0 0 1 0 0 0 ",4.52295481581648,4.5981006413547,4.41737737538752,4.13504797278807,3.63395067387808,3.23727707399454,2.01039594540865,1.68915798587442,4.53464691626618,4.66477456848952,7.05676979860848,7.3202101266746,8.35217490850668,7.96001557208289,8.78429441420522,8.97816324815328
"YLR213C","REX3","RNA exonuclease  required for maturation of the RNA component of RNase MRP  functions redundantly with Rnh70p and Rex2p in processing of U5 snRNA and RNase P RNA  member of RNase D family of exonucleases","1 0 1 0 1 0 0 1 0 0 1 ",5.08814645106659,4.99195223288564,5.0722055082144,4.32434113286832,4.32962644685762,4.43966578764375,3.92001929881618,2.61427954751555,4.97179176198647,4.52233629126689,5.96126814142118,6.23014837574195,7.35361430541845,7.32842646470303,7.39301800700797,7.76568717312629
"YLR215C","YLR108C","Protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the nucleus  YLR108C is not an esssential gene","1 0 1 0 1 0 0 1 0 1 ",4.02257545458194,4.10099072444568,3.43923461552825,3.51242195815378,3.00337435352633,2.81868446936055,2.39593251491408,2.61427954751555,4.25367943641592,4.08905889659678,4.36205329547789,4.8760971832137,5.95976566670807,5.78227619886748,6.01607638385461,6.57409268458497
"YLR154C-G","RPL10","Protein component of the large (60S) ribosomal subunit, responsible for joining the 40S and 60S subunits  regulates translation initiation  has similarity to rat L10 ribosomal protein and to members of the QM gene family","1 0 1 0 1 0 0 1 1 0 0 ",8.88633720761467,8.97957372385122,8.98107796884186,8.88285489920075,8.34212677054101,8.33504193161385,7.44076532194262,7.26174734519556,10.172451425347,10.0011771711364,10.3308725165647,10.2711447763124,11.8405027766182,11.3326508566594,11.2992345198663,11.7041073026759
"YMR182C","YMR010W","Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YMR010W is not an essential gene  YMR010W mRNA is transcribed with ADI1","1 0 1 0 1 0 0 1 1 0 1 ",3.58069195157488,3.79721740183156,4.08612647542551,3.97475977146272,3.18866476175381,3.69961091317606,1.77053549821419,1.45501964044913,4.53464691626618,4.68162979414429,5.74013404045987,5.8562547847997,7.01994568632923,7.04575485228479,6.49400984155477,6.68065504803255
"YKL044W","GCN3","Alpha subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2  activity subsequently regulated by phosphorylated eIF2  first identified as a positive regulator of GCN4 expression","1 0 1 0 1 0 0 1 1 1 0 ",3.25010588105156,2.77453767415111,3.03858678229609,3.43238358387173,2.90096653492291,3.17541331645118,2.01039594540865,2.3665349649843,3.95980100408003,3.71630444069891,4.81523011742884,5.03117209982733,6.35648879807393,5.60934265707783,5.89805503703805,5.78416107539719
"YER137W-A","MRH4","Mitochondrial ATP-dependent RNA helicase of the DEAD-box family, plays an essential role in mitochondrial function","1 0 1 0 1 0 0 1 1 1 1 ",3.72133099214079,4.27293984740097,4.22787510764371,3.85706594396309,4.02332084314649,3.94180798039872,2.950778221094,3.32017060724862,5.14901123329472,5.38403834181519,6.6474678805952,6.82215324023685,8.04911977393077,7.64753400034471,7.45005317860899,7.8365498927731
"YER181C","NIC96","Component of the nuclear pore complex, required for nuclear pore formation  forms a subcomplex with Nsp1p, Nup57p, and Nup49p","1 0 1 0 1 0 1 0 0 0 0 ",3.05124456800962,3.17227803608167,2.23569541555197,2.94793299223658,2.39818571505987,2.09910199759317,2.21600463057349,2.61427954751555,4.42086073103221,4.30023799069369,5.35056537319565,5.22726517875658,6.81885563567017,6.22745312138483,5.52599585906543,5.83119128725867
"YDR278C","FAL1","Nucleolar protein required for maturation of 18S rRNA, member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases","1 0 1 0 1 0 1 0 0 0 1 ",3.34012058379847,3.79721740183156,3.03858678229609,3.05871126994827,2.90096653492291,2.22658536790376,1.77053549821419,2.22463579882374,5.40983342449288,4.86988135129121,6.17838782134203,6.27518413240033,7.11087155199182,6.58596177021545,5.57809847564277,5.33980413381524
"YLR157W-E","ECM38","Gamma-glutamyltranspeptidase, major glutathione-degrading enzyme  involved in detoxification of electrophilic xenobiotics  expression induced mainly by nitrogen starvation","1 0 1 0 1 0 1 0 0 1 0 0 0 ",8.34418273408407,8.61616121840511,8.89069799889707,9.21433888384207,8.7089823711677,8.00015723604178,8.56461449756196,7.14349539628611,10.9041166965944,10.4180918472657,12.0952320958258,11.8133555147101,13.4264864787172,12.159469033552,12.1516686369068,11.4603946911487
"YLR159W","EXG1","Major exo-1,3-beta-glucanase of the cell wall, involved in cell wall beta-glucan assembly  exists as three differentially glycosylated isoenzymes","1 0 1 0 1 0 1 0 0 1 0 0 1 ",8.33052158869465,8.65749069476327,8.84741704395709,9.03964384935268,8.77561484450873,7.97541150346356,8.68631355455843,7.15820813230344,10.9186005769612,10.4073656618889,12.1118185171575,11.7991637346067,13.4725769104432,12.1958648945052,12.1955873903397,11.5118207192109
"YLR156W","YHC1","Component of the U1 snRNP complex required for pre-mRNA splicing  putative ortholog of human U1C protein, which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site","1 0 1 0 1 0 1 0 0 1 0 1 ",8.42096352968603,8.70894606332846,8.89867058856857,9.20834344424156,8.7089823711677,7.99568946778342,8.78850819872282,7.03075761849448,10.9376889622386,10.4111604870913,12.1420095644346,11.7995491374957,13.4190920381977,12.1707957966678,12.1872245006974,11.4789722705941
"YLR161W","YLR301W","Protein of unknown function that interacts with Sec72p and Hrr25p","1 0 1 0 1 0 1 0 0 1 1 ",8.6927667664255,8.99039668509636,9.06376649171248,9.49113572813502,8.91022241120286,8.28648743462375,8.89333241867954,7.69744134179728,10.6849229875888,10.1337859457359,12.0093130345782,11.7084894400765,12.9211739253496,11.6675596981207,11.5529922851922,10.7818619843525
"YCL007C","MXR2","Methionine-R-sulfoxide reductase, involved in the response to oxidative stress  protects iron-sulfur clusters from oxidative inactivation along with MXR1  involved in the regulation of lifespan","1 0 1 0 1 0 1 0 1 ",3.78682247506298,3.61740155554683,2.87580314753269,2.82793574260947,2.39818571505987,1.80437578958793,2.01039594540865,1.89055017161624,3.95980100408003,3.30229515880707,4.60636291678855,4.64857047706518,6.88904645332215,5.32604762423474,5.23285929241061,4.35137772222306
"YEL018C-A","MAG1","3-methyl-adenine DNA glycosylase involved in protecting DNA against alkylating agents  initiates base excision repair by removing damaged bases to create abasic sites that are subsequently repaired","1 0 1 0 1 0 1 1 0 0 0 0 ",1.47320055153963,1.32095788274497,1.56384937795021,1.12018824438775,0.511092930488535,-1.61619152264643,0.64195246733316,0.370006252466128,2.14655549792551,2.34922825750319,4.67939719275177,4.62092394831827,6.74507442850667,5.71556913315167,4.94613094266056,4.58883459630113
"YGR035C","TOM20","Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins  acts as a receptor for incoming precursor proteins","1 0 1 0 1 0 1 1 0 0 0 1 ",4.40276929462301,3.33639093087799,4.35693406314083,4.8093920151974,3.56864046503031,2.45204065620972,3.16444909233714,2.61427954751555,4.6736194440749,4.66477456848952,5.87061277031017,6.08593680145439,6.70671884749662,6.50926818505722,6.01607638385461,6.19706204968821
"YBR190W/YBR191W","ENP1","Protein associated with U3 and U14 snoRNAs, required for pre-rRNA processing and 40S ribosomal subunit synthesis  localized in the nucleus and concentrated in the nucleolus","1 0 1 0 1 0 1 1 0 0 1 ",3.72133099214079,1.60471198807282,3.31764244317142,2.82793574260947,2.79073019674135,1.43356515061875,3.35051823197886,1.68915798587442,3.90442671292506,2.84440449352334,5.39460994166388,4.8525175016318,6.25382066919948,5.93668161553535,5.72398623257594,5.68523525685808
"YDR523C","CTH1","Member of the CCCH zinc finger family  has similarity to mammalian Tis11 protein, which activates transcription and also has a role in mRNA degradation  may function with Tis11p in iron homeostasis","1 0 1 0 1 0 1 1 0 1 ",2.00052624383334,1.32095788274497,2.23569541555197,1.48006136022507,2.23937706682013,1.20496127250505,1.12271353507678,1.89055017161624,2.7594557128648,1.96465216937914,5.39460994166388,5.15199523970181,5.20599889066787,4.58197968375199,3.60735266525466,4.88472349842961
"YHR180W-A","SQT1","Essential protein involved in a late step of 60S ribosomal subunit assembly or modification  contains multiple WD repeats  interacts with Qsr1p in a two-hybrid assay","1 0 1 0 1 0 1 1 1 0 0 0 0 ",0.633462268027876,0.967381375985138,3.18485122078109,2.00766600520464,1.33574814294433,1.20496127250505,0.64195246733316,0.370006252466128,3.65886165556307,3.06598995409236,6.20336676536906,6.31885648765108,6.49796927164949,6.56716719803274,4.36878120479203,6.08510730698241
"YPR150W","YPR170W-B/YPR169W-A/YPR170W-A","Putative protein of unknown function, conserved in fungi  partially overlaps the dubious genes YPR169W-A, YPR170W-A and YRP170C/Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps two other dubious ORFs: YPR170C and YPR170W-B/Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data  identified by expression profiling and mass spectrometry","1 0 1 0 1 0 1 1 1 0 0 0 1 ",2.38585820173156,2.77453767415111,4.22787510764371,2.94793299223658,3.35284343025547,3.1107774862114,2.83077008984062,1.68915798587442,3.36274725011004,3.30229515880707,6.10074625807101,6.23014837574195,6.62680592461237,6.81032056304402,6.25887037752362,6.98096001459342
"YHL005C","DNA2","Tripartite DNA replication factor with single-stranded DNA-dependent ATPase, ATP-dependent nuclease, and helicase activities  required for Okazaki fragment processing  involved in DNA repair  cell-cycle dependent localization","1 0 1 0 1 0 1 1 1 0 0 1 ",1.76082359736017,0.967381375985138,1.56384937795021,2.39314612240801,1.85718375835201,1.43356515061875,0.64195246733316,0.370006252466128,2.62888532180839,2.07082496203808,4.93936735434877,4.62092394831827,4.9673070080685,4.42382480134964,4.86456648942159,4.88472349842961
"YEL050W-A","GSY1","Glycogen synthase with similarity to Gsy2p, the more highly expressed yeast homolog  expression induced by glucose limitation, nitrogen starvation, environmental stress, and entry into stationary phase","1 0 1 0 1 0 1 1 1 0 1 0 ",1.11358541042994,1.84172410004333,1.93853287874453,2.5530825450737,0.511092930488535,0.933185652209272,2.01039594540865,0.370006252466128,1.94176948797677,2.5088548323959,5.2097390250789,4.75414487165595,5.31200313384786,5.64562751575627,5.09660665114595,5.05287746077118
"YOR072W-B","ISU2","Conserved protein of the mitochondrial matrix, required for synthesis of mitochondrial and cytosolic iron-sulfur proteins, performs a scaffolding function in mitochondria during Fe/S cluster assembly  isu1 isu2 double mutant is inviable","1 0 1 0 1 0 1 1 1 0 1 1 0 ",4.12742089846176,4.23183545686654,4.58485322678844,4.53061658160108,3.75631914057631,3.56133403462484,3.73180870752227,2.8256505974753,6.14236438674043,5.79367391878752,8.36278332626181,8.12322666309051,8.69356252848163,8.84277054444552,8.30923767601196,9.0495028315984
"YNL042W-B","ACC1","Acetyl-CoA carboxylase, biotin containing enzyme that catalyzes the carboxylation of acetyl-CoA to form malonyl-CoA  required for de novo biosynthesis of long-chain fatty acids","1 0 1 0 1 0 1 1 1 0 1 1 1 ",4.52295481581648,4.5981006413547,4.82689842866084,4.41042150587623,3.50023292092169,2.81868446936055,3.26048132923429,2.8256505974753,5.36950767841862,5.10045649778543,7.22477786121527,7.38738582141242,8.50527603361355,8.15512381265127,7.77423737126178,8.15575864686452
"YDR445C","ARX1","Shuttling pre-60S factor  involved in the biogenesis of ribosomal large subunit biogenesis  interacts directly with Alb1  responsible for Tif6 recycling defects in absence of Rei1  associated with the ribosomal export complex","1 0 1 0 1 0 1 1 1 1 0 0 ",4.76967287573642,4.31290548633799,4.53115947032565,4.13504797278807,3.75631914057631,2.81868446936055,2.83077008984062,1.17537860452581,5.93693809642508,5.49308931045099,7.48117287337837,7.19455623896692,8.20859029236906,8.21671775640129,7.49139693496566,7.45634990637758
"YBR238C","TEC1","Transcription factor required for full Ty1 expression, Ty1-mediated gene activation, and haploid invasive and diploid pseudohyphal growth  TEA/ATTS DNA-binding domain family member","1 0 1 0 1 0 1 1 1 1 0 1 ",2.68966487713117,2.77453767415111,3.18485122078109,2.21324271528747,2.23937706682013,2.34371262934557,2.01039594540865,0.370006252466128,3.44266565733344,3.74865734450276,4.74891168620759,4.72846669416894,5.41074884254673,5.49466854013856,4.24531957787576,5.633106533943
